Protein,Gene,ALS_1_T1_MaxLFQ_Intensity,ALS_1_T2_MaxLFQ_Intensity,ALS_1_T3_MaxLFQ_Intensity,ALS_1_T4_MaxLFQ_Intensity,ALS_2_T1_MaxLFQ_Intensity,ALS_2_T2_MaxLFQ_Intensity,ALS_2_T3_MaxLFQ_Intensity,ALS_2_T4_MaxLFQ_Intensity,ALS_3_T1_MaxLFQ_Intensity,ALS_3_T2_MaxLFQ_Intensity,ALS_3_T3_MaxLFQ_Intensity,ALS_3_T4_MaxLFQ_Intensity,ALS_4_T1_MaxLFQ_Intensity,ALS_4_T2_MaxLFQ_Intensity,ALS_4_T3_MaxLFQ_Intensity,ALS_4_T4_MaxLFQ_Intensity,ALS_5_T1_MaxLFQ_Intensity,ALS_5_T2_MaxLFQ_Intensity,ALS_5_T3_MaxLFQ_Intensity,ALS_5_T4_MaxLFQ_Intensity,ALS_6_T1_MaxLFQ_Intensity,ALS_6_T2_MaxLFQ_Intensity,ALS_6_T3_MaxLFQ_Intensity,ALS_6_T4_MaxLFQ_Intensity,ALS_7_T1_MaxLFQ_Intensity,ALS_7_T2_MaxLFQ_Intensity,ALS_7_T3_MaxLFQ_Intensity,ALS_7_T4_MaxLFQ_Intensity,ALS_8_T1_MaxLFQ_Intensity,ALS_8_T2_MaxLFQ_Intensity,ALS_8_T3_MaxLFQ_Intensity,ALS_8_T4_MaxLFQ_Intensity,ALS_9_T1_MaxLFQ_Intensity,ALS_9_T2_MaxLFQ_Intensity,ALS_9_T3_MaxLFQ_Intensity,ALS_9_T4_MaxLFQ_Intensity,ALS_10_T1_MaxLFQ_Intensity,ALS_10_T2_MaxLFQ_Intensity,ALS_10_T3_MaxLFQ_Intensity,ALS_10_T4_MaxLFQ_Intensity,ALS_11_T1_MaxLFQ_Intensity,ALS_11_T2_MaxLFQ_Intensity,ALS_11_T3_MaxLFQ_Intensity,ALS_11_T4_MaxLFQ_Intensity,Control_1_MaxLFQ_Intensity,Control_2_MaxLFQ_Intensity,Control_3_MaxLFQ_Intensity,Control_4_MaxLFQ_Intensity,Control_5_MaxLFQ_Intensity,Control_6_MaxLFQ_Intensity,Control_7_MaxLFQ_Intensity,Control_8_MaxLFQ_Intensity,Control_9_MaxLFQ_Intensity,Control_10_MaxLFQ_Intensity
sp|P26927|HGFL_HUMAN,MST1,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P26992|CNTFR_HUMAN,CNTFR,2461932.8,2603853.5,1065561.2,2054910.9,2080802.2,1652362.8,2310672.0,2489523.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565701.0,0.0,2241918.0,3110958.2,1395630.5,1473284.1,955678.44,1108183.0,1392138.5,1433243.6,1347096.2,1593639.9,,,,,,,,,1236463.2,1200504.1,1389003.6,1235993.8,1190053.9,1109838.9,1218618.9,1255081.4,1056804.9,1668422.9,2056698.8,2169766.2,1916506.1,1964065.2,2199151.2,1380178.0,1120848.0,1742105.1
sp|P27169|PON1_HUMAN,PON1,1987540.6,1684234.2,1843779.5,1691499.8,1581669.1,1465660.2,1600433.2,1679412.8,3365054.0,3749387.5,3198066.8,3464533.8,1609004.8,1510896.8,1347903.9,1689431.2,1328484.1,1441506.1,1182125.8,1182863.1,3206304.0,2505943.5,3655726.8,3195250.0,4971078.0,3993705.2,3868892.0,3673856.2,2473102.2,1883207.8,1621132.0,2031694.1,2183160.8,1789870.1,1563087.0,2080855.4,2631317.5,2980038.8,2435949.5,2890123.5,2141069.2,2221934.2,2463651.8,1833071.0,4261037.0,1637642.9,1904405.2,1562113.8,2304911.0,1975665.0,1511346.6,3811566.2,6545447.5,2866947.8
sp|P27348|1433T_HUMAN,YWHAQ,0.0,0.0,0.0,0.0,1028349.3,1155956.5,574870.6,1044690.3,,,,,,,,,0.0,0.0,0.0,0.0,966809.56,421440.25,600956.5,943116.7,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P27635|RL10_HUMAN,RPL10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P27658|CO8A1_HUMAN,COL8A1,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P27797|CALR_HUMAN,CALR,,,,,1537772.9,520592.03,2630661.0,2091201.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636817.56,0.0,576728.6,327053.1,0.0,0.0,0.0,0.0,0.0,874508.44,532757.5,0.0,0.0,0.0,0.0,0.0,225120.64,0.0,647918.3,0.0,0.0,625163.0,663272.5,750844.9,902951.2,0.0,668589.5,1324875.8,0.0,398894.1
sp|P29401|TKT_HUMAN,TKT,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,181849.78,0.0,370011.66,0.0,,,,,,,,,,,,,,,,,,
sp|P29622|KAIN_HUMAN,SERPINA4,1677087.6,1456922.9,1493508.8,1969527.9,1029168.06,1144927.5,954882.1,1162580.2,1839917.9,2354751.2,2177537.8,2087477.5,1461065.6,1770421.9,1443376.8,1554031.6,1762887.6,1401703.8,1412743.8,1236425.2,1912005.4,1829655.1,2591920.2,2707297.8,1873960.9,1768995.8,1678631.9,2360571.8,2325814.2,1905212.6,2058026.1,2207456.0,1720014.5,1422814.1,1250911.4,1344972.4,3544065.8,3405377.8,2546307.2,2405490.5,1277682.4,1322979.5,1325188.9,1144034.4,2663617.0,1642290.9,1801219.5,1901637.0,1920550.6,2412023.0,1619411.5,2243751.8,3103736.2,1660880.8
sp|P29692|EF1D_HUMAN,EEF1D,,,,,983406.8,692209.25,0.0,263557.94,246508.11,0.0,0.0,486629.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,688123.9,0.0,1216525.5,0.0,0.0,0.0,0.0
sp|P30041|PRDX6_HUMAN,PRDX6,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P30050|RL12_HUMAN,RPL12,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
sp|P30086|PEBP1_HUMAN,PEBP1,5676044.5,5860679.5,5584800.5,6543091.0,8460574.0,7081219.5,6411671.0,6505933.0,2463236.0,2984816.8,2145585.0,2677671.8,8696432.0,8046810.5,8387977.0,8784648.0,8557458.0,8259824.5,8661910.0,8094116.0,8488270.0,7006973.0,7103987.5,6677938.5,6866116.0,7207414.0,6758798.5,6904256.5,7107243.0,6560362.0,6701510.5,5765018.5,4770085.0,4965826.0,5463763.5,4911876.5,3743635.8,3942889.2,3801603.2,3568647.5,3384036.5,3438053.0,2820619.5,3968681.2,5156523.5,7698587.5,6818413.0,8196005.0,6433582.5,7978801.0,6247775.5,4741512.5,4640049.0,5695553.5
sp|P30101|PDIA3_HUMAN,PDIA3,0.0,0.0,0.0,0.0,1188933.5,642770.94,252140.6,505522.12,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P30530|UFO_HUMAN,AXL,965950.7,784902.56,1034162.25,1282669.6,493411.06,668410.2,449851.38,912264.94,,,,,0.0,0.0,0.0,0.0,2280908.2,1587287.0,1919779.4,1405360.2,0.0,0.0,0.0,0.0,963223.06,859253.1,730325.75,0.0,0.0,1005160.8,1138849.8,1094500.0,848717.06,822840.0,829306.44,936162.8,,,,,,,,,934035.75,1305509.2,1316935.0,1032628.56,1049476.6,1036881.75,1174469.5,1055114.9,1231858.2,1189593.8
sp|P31150|GDIA_HUMAN,GDI1,,,,,313852.84,454939.56,359804.12,313719.2,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P31948|STIP1_HUMAN,STIP1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P32004|L1CAM_HUMAN,L1CAM,350658.5,463505.84,508179.0,566834.44,558258.75,567218.4,593592.9,581211.75,,,,,625914.5,688233.0,617511.25,618260.3,573626.1,550793.25,653228.4,649032.1,499601.12,709692.6,418584.38,437873.47,283109.94,464036.16,426623.16,0.0,,,,,396561.6,229800.6,290754.66,416344.6,,,,,,,,,267377.6,484531.7,532107.4,590309.2,508691.53,475195.16,528535.94,386210.75,521425.72,415814.88
sp|P32119|PRDX2_HUMAN,PRDX2,368120.34,368486.94,607015.3,589163.94,906206.9,1226765.1,590856.25,525730.5,0.0,0.0,0.0,0.0,645216.56,633775.2,514131.78,779409.44,755814.4,621380.44,881750.8,0.0,797617.94,368306.12,580685.2,728939.06,479734.75,1250353.9,463221.38,486407.53,466925.88,513498.75,798442.6,1193748.6,206304.28,448732.47,560854.1,835237.6,627140.25,416205.88,0.0,0.0,,,,,878368.0,559408.3,425410.8,738429.06,501667.25,979405.44,596907.3,519916.97,504001.03,691178.44
sp|P33151|CADH5_HUMAN,CDH5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P33908|MA1A1_HUMAN,MAN1A1,570600.06,473765.88,416525.8,390299.12,758412.0,733985.5,830790.75,747968.2,,,,,817645.75,923618.7,1143680.1,882734.75,755434.0,537261.7,641243.9,602135.5,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
sp|P34096|RNAS4_HUMAN,RNASE4,0.0,0.0,0.0,0.0,971340.9,853774.9,1656529.0,1342536.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P35232|PHB1_HUMAN,PHB1,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P35268|RL22_HUMAN,RPL22,,,,,429612.62,531870.56,0.0,395021.38,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
sp|P35443|TSP4_HUMAN,THBS4,,,,,510033.38,702060.4,489475.38,550706.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P35527|K1C9_HUMAN,KRT9,,,,,546812.6,308989.7,309450.9,129013.23,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1569668.4,1894296.0,1016406.6,,,,,,,,,,,,,,,,,,,,,,
sp|P35542|SAA4_HUMAN,SAA4,3301726.5,3358258.0,3571384.2,3274958.8,4213888.0,3298748.0,4272644.5,3507730.0,5444042.5,3781292.0,6551455.0,6511570.5,5913343.0,6735102.5,5799369.5,5067820.0,4687290.0,4779704.0,3875690.2,4913229.5,3303484.8,3199297.8,1967516.1,4557600.5,2973841.8,4025749.5,4312976.5,3210031.5,3324800.8,5832181.5,6337652.0,4191744.0,2524640.5,2663823.5,5059564.5,6217655.5,3636993.0,2917827.5,4284630.5,4247192.0,4757288.5,3783483.5,4661400.5,4090226.2,8237349.0,2728841.5,2501067.0,4227044.5,7668931.5,5469477.5,3332512.0,7028846.5,6515321.0,6162642.0
sp|P35612|ADDB_HUMAN,ADD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P35613|BASI_HUMAN,BSG,0.0,0.0,0.0,0.0,861244.2,547744.25,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
sp|P35858|ALS_HUMAN,IGFALS,1004968.94,726150.5,1049985.8,810283.56,369253.9,607214.7,347173.7,409770.22,0.0,546487.25,0.0,324818.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656301.1,589466.06,1113483.0,700896.6,0.0,665949.6,0.0,824184.44,2465059.2,1781211.4,1436186.5,2236482.2,718626.44,563536.8,450898.16,655455.9,689637.94,903394.5,535534.6,492186.78,0.0,0.0,0.0,0.0,1044808.9,767196.75,562778.2,232043.62,679340.06,693514.06,0.0,746145.4,1139972.4,718312.5
sp|P35908|K22E_HUMAN,KRT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,264354.38,561765.8,282874.44,,,,,,,,,,,,,,,,,,,,,,
sp|P36222|CH3L1_HUMAN,CHI3L1,7632649.0,7304673.5,6930014.5,8624694.0,9328259.0,10303225.0,10192097.0,9591998.0,2859888.8,3037995.0,3149492.2,3072357.8,5461590.5,7004146.0,6392261.5,6902373.0,6792805.5,6278030.0,6288957.5,6782490.5,8576135.0,8635013.0,8626753.0,9012976.0,8953411.0,8994493.0,8737386.0,11127175.0,9011420.0,9163069.0,9546732.0,7893866.0,6479550.0,6125138.5,5149676.0,4947093.0,5794313.0,7684970.0,7228014.5,6966069.5,3795582.0,3565853.8,3789512.2,4210593.5,2697322.5,12442926.0,6798089.5,6598415.5,7183317.5,5206464.5,7561314.5,6808174.0,10282021.0,8417047.0
sp|P36575|ARRC_HUMAN,ARR3,0.0,0.0,0.0,0.0,3981150.8,3864079.0,3104668.0,3203503.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P36578|RL4_HUMAN,RPL4,0.0,0.0,573962.56,838571.3,505189.78,847233.94,121200.09,401581.84,101609.13,0.0,113821.48,405285.5,,,,,607222.8,0.0,966782.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201457.4,0.0,631153.44,658552.2,,,,,,,,,867866.0,0.0,0.0,335029.06,0.0,1043384.94,0.0,296169.0,390879.56,0.0
sp|P36955|PEDF_HUMAN,SERPINF1,32330522.0,33384384.0,36023988.0,36247448.0,38218852.0,41344688.0,42357236.0,41624968.0,18693868.0,20803064.0,16953136.0,18453766.0,36730180.0,41094612.0,34465388.0,37310264.0,68589360.0,62819672.0,69418504.0,61557376.0,38060308.0,38995632.0,34441536.0,37978132.0,28579220.0,30399492.0,27833172.0,33325688.0,49283276.0,58677064.0,63186360.0,57266948.0,27492476.0,24723256.0,30172796.0,32576290.0,32768578.0,32602216.0,31968348.0,31568824.0,17590816.0,17702518.0,15035059.0,18173430.0,22502342.0,28133022.0,28895960.0,32147098.0,32880358.0,29598428.0,40182452.0,27765050.0,25164830.0,36030964.0
sp|P37837|TALDO_HUMAN,TALDO1,,,,,549692.5,539578.6,0.0,173082.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P38646|HSPA9_HUMAN,HSPA9,0.0,0.0,0.0,0.0,771041.44,764448.8,264504.47,501785.06,146239.94,264082.34,148826.22,578370.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384698.1,610089.44,597673.75,560763.06,0.0,0.0,549329.25,743568.7,,,,,,,,,0.0,0.0,0.0,472358.94,0.0,1194640.1,0.0,0.0,0.0,0.0
sp|P39019|RS19_HUMAN,RPS19,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P39059|COFA1_HUMAN,COL15A1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P39060|COIA1_HUMAN,COL18A1,2050541.1,2095643.4,2417428.0,2481530.0,2298630.2,2598430.2,2430572.8,2254743.5,998487.75,1245343.0,922119.56,955284.75,1636806.5,1743871.8,1756229.0,2063084.5,2744866.5,2385417.0,2690882.0,2115891.2,2335968.2,2367255.8,2393088.2,2899819.5,2347123.5,2813204.5,2268309.2,2577621.5,2669446.5,2793361.8,2924166.2,2697237.0,1326479.0,1250430.0,1336199.4,1342945.5,2668945.2,2131613.5,2005040.0,1598146.8,1364596.0,1259836.8,1220446.9,1307620.6,1837435.4,2275210.0,1953402.2,2341393.0,2121895.2,2282206.8,2697672.0,2134732.2,2379421.2,2007228.5
sp|P39687|AN32A_HUMAN,ANP32A,0.0,0.0,0.0,0.0,552919.7,554284.4,515110.1,369029.97,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
sp|P40189|IL6RB_HUMAN,IL6ST,1233807.9,1191212.5,974993.8,1052651.0,1144233.0,1308809.0,1179682.0,1272547.1,,,,,1287948.1,1214689.2,1187092.9,1284747.5,1545816.1,1631159.2,1616969.2,1602550.1,905346.0,857107.5,974480.44,944751.3,1049433.1,869172.56,985856.25,1073281.8,702995.5,538576.0,503625.47,558076.2,867269.4,737426.8,646969.56,672418.1,590112.0,684469.75,750071.8,681385.7,554315.25,630141.94,416773.72,646798.7,838425.9,1223182.6,1133682.2,1307455.2,1148408.9,1194342.8,1093433.5,841019.44,846047.7,1016054.5
sp|P40227|TCPZ_HUMAN,CCT6A,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
sp|P40429|RL13A_HUMAN,RPL13A,0.0,0.0,0.0,0.0,798713.2,542464.25,175471.89,573749.06,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P40925|MDHC_HUMAN,MDH1,1230981.5,1225054.5,1165020.5,1087637.5,1709023.5,1463293.9,1476993.9,1428969.4,0.0,0.0,0.0,0.0,1770488.5,1834608.5,1934732.4,1646971.4,2027223.5,1996996.5,1596838.5,1821424.0,1129559.2,1261842.6,1276585.0,1235592.1,1065225.8,974916.4,1038270.9,993577.7,0.0,0.0,0.0,0.0,1104714.0,693873.44,533708.75,0.0,619633.56,742343.8,736453.75,785649.75,662815.1,611159.6,705216.4,783958.5,786175.7,1125302.6,1208096.2,1810912.6,1404792.5,1569479.6,1441802.9,1146932.2,1115429.5,1388279.4
sp|P40926|MDHM_HUMAN,MDH2,0.0,0.0,0.0,0.0,7525208.0,8704061.0,7988198.5,5949813.5,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P41217|OX2G_HUMAN,CD200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P41222|PTGDS_HUMAN,PTGDS,1210486270.0,1511726340.0,1324400640.0,1509361410.0,1731048320.0,1435198980.0,1495419650.0,1478477180.0,167198624.0,606468990.0,1033779390.0,818805500.0,1365736450.0,1550446720.0,1318880640.0,859997060.0,1656628480.0,1693945090.0,1451122820.0,1728127100.0,1316943490.0,1453539200.0,1761033340.0,1322059650.0,1354986620.0,799572800.0,995011840.0,1145221250.0,1444842370.0,1029261700.0,732608380.0,2111636610.0,831046460.0,756804990.0,903063300.0,729581630.0,1206238850.0,1186169470.0,1119621250.0,1098331140.0,710480380.0,709753920.0,702015100.0,789740930.0,698281340.0,1523376380.0,1285274240.0,1005820540.0,1070203900.0,790325950.0,1620641410.0,827907070.0,1155859580.0,847295490.0
sp|P41271|NBL1_HUMAN,NBL1,0.0,0.0,0.0,0.0,12581998.0,12473916.0,9114686.0,8058849.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P42766|RL35_HUMAN,RPL35,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P42785|PCP_HUMAN,PRCP,837283.25,808162.8,823122.9,803639.1,404102.2,549749.56,689908.9,738616.44,,,,,917328.6,1013718.25,909249.6,929741.94,1299575.6,1352651.9,1498149.8,1340147.0,1225512.9,1246546.4,1330415.6,1169376.1,1034442.06,638057.4,803885.8,1005428.06,2292533.0,1587449.2,1682753.6,1955321.2,1035414.56,817290.0,792850.25,1115820.8,550215.7,766514.7,683650.06,0.0,676682.8,614587.44,636347.3,732699.75,883057.6,889874.1,1046633.56,711311.8,1011035.0,684993.25,810529.5,866658.1,879854.06,916982.2
sp|P42857|NSG1_HUMAN,NSG1,,,,,1082839.9,388555.66,763989.8,1083491.5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P43121|MUC18_HUMAN,MCAM,2887093.5,3159008.0,3132395.0,3033708.2,3123574.8,2845769.5,3107072.0,3726302.8,1012993.2,910176.3,878233.4,891084.3,3447678.2,3762336.5,4248045.5,3296241.5,3727220.0,3457858.2,3504520.2,3635656.5,3489342.2,3271467.5,2922828.2,3135765.0,3092112.0,3148240.8,3020049.8,2936476.5,1777679.4,1647496.8,1281409.6,1330013.1,1366887.8,1045146.44,1598790.0,1804604.1,1673853.6,1571532.1,1673174.2,1713004.6,1381743.4,1311807.0,1384175.4,1538948.1,2038259.5,2938046.2,3065027.5,2718721.8,3255786.0,4304348.5,2821243.5,1958889.8,1808301.2,2453913.5
sp|P43251|BTD_HUMAN,BTD,2814046.5,3018062.0,3523008.8,3083152.0,2373848.8,2832938.8,2347421.5,2367654.5,1619151.9,2034896.9,1508949.8,1614873.6,2597826.5,2776998.8,2297615.0,2497271.0,4261304.0,3889671.8,4465923.5,3861113.5,2675138.0,2969616.8,4462539.0,2863675.0,3065342.2,2143348.8,1942949.0,3864382.5,3032670.0,2594804.5,2464559.8,3745313.2,2805293.5,2413311.5,2301118.5,2153924.8,2977882.2,3625296.8,2332693.0,2301723.5,2199622.2,1894966.0,1993421.6,2120063.5,2762418.0,3983883.0,2581700.2,2804063.8,2867480.8,2343717.8,2807755.2,2358324.5,3894089.5,1980347.4
sp|P43652|AFAM_HUMAN,AFM,4580534.5,3962035.2,4651497.0,4756070.0,3796886.8,5002821.5,3486215.8,3818763.8,5628113.0,5017171.5,5884140.5,4902832.5,5373561.5,6276947.0,5432237.0,5972193.5,4149402.0,3454211.5,4069060.8,3649055.5,6199051.0,5768073.0,7069274.0,8696019.0,5788122.0,6011037.0,5215469.5,6782996.0,10352645.0,10018405.0,12390063.0,11063160.0,4956412.0,4037119.0,4137376.2,4566683.5,7775153.5,6152403.0,6132358.0,5217319.0,5309498.0,4322403.5,3893475.0,3532213.2,7550287.0,4272881.0,4894948.0,4016393.8,6748983.0,5702738.5,5162980.5,5238568.5,6490437.0,4694362.5
sp|P45877|PPIC_HUMAN,PPIC,0.0,0.0,0.0,0.0,392067.7,635817.2,362910.6,488943.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P46776|RL27A_HUMAN,RPL27A,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P46777|RL5_HUMAN,RPL5,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P46779|RL28_HUMAN,RPL28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P46781|RS9_HUMAN,RPS9,209879.0,0.0,683658.6,0.0,416978.12,436689.47,0.0,440858.62,190305.3,348971.75,210254.11,615766.75,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,632924.0,632790.2,591230.25,612651.06,218856.22,0.0,0.0,511683.84,0.0,0.0,0.0,0.0,,,,,577170.6,0.0,0.0,0.0,0.0,847901.06,0.0,0.0,0.0,0.0
sp|P46782|RS5_HUMAN,RPS5,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P47914|RL29_HUMAN,RPL29,0.0,0.0,0.0,0.0,943176.2,975961.06,445203.94,925734.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912383.9,0.0,1239174.2,490903.22,,,,,778118.1,856558.3,435894.03,674754.1,0.0,0.0,0.0,0.0,648222.25,375081.4,883541.0,819959.7,0.0,0.0,0.0,0.0,,,,,1089510.8,584840.2,390930.78,814471.4,664386.1,1374338.9,604212.25,914964.56,1186916.8,503260.03
sp|P47972|NPTX2_HUMAN,NPTX2,0.0,0.0,0.0,0.0,914097.75,942992.1,654237.56,433639.1,,,,,649837.8,833957.4,588782.1,851842.9,1077367.0,986543.5,1049776.0,1065599.6,,,,,0.0,0.0,0.0,0.0,,,,,458399.1,545956.56,1081552.9,0.0,,,,,,,,,0.0,509515.75,891047.5,1004063.1,576282.7,917328.1,698238.06,0.0,722625.94,533083.4
